match_id,game_duration,blue_top_champion,blue_jungle_champion,blue_mid_champion,blue_adc_champion,blue_support_champion,blue_num_tanks,blue_num_fighters,blue_num_mages,blue_num_marksmans,blue_num_controllers,red_top_champion,red_jungle_champion,red_mid_champion,red_adc_champion,red_support_champion,red_num_tanks,red_num_fighters,red_num_mages,red_num_marksmans,red_num_controllers,gold_diff_5,xp_diff_5,cs_diff_5,kills_diff_5,dragon_diff_5,herald_diff_5,tower_diff_5,wards_placed_diff_5,wards_killed_diff_5,gold_diff_10,xp_diff_10,cs_diff_10,kills_diff_10,dragon_diff_10,herald_diff_10,tower_diff_10,wards_placed_diff_10,wards_killed_diff_10,gold_diff_15,xp_diff_15,cs_diff_15,kills_diff_15,dragon_diff_15,herald_diff_15,tower_diff_15,wards_placed_diff_15,wards_killed_diff_15,gold_lead_gt_1500_10,kill_lead_gt_3_10,tower_lead_gt_1_10,double_objective_10,wards_lead_gt_5_10,first_blood_blue,first_tower_blue,first_dragon_blue,first_herald_blue,first_tower_time,first_dragon_time,first_herald_time,first_blood_time,blue_wins,processed_at
LA1_1712474028,28.05,Yone,Sylas,TahmKench,Ashe,Zyra,1,1,1,1,1,Darius,Skarner,Neeko,Jinx,Pantheon,1,2,1,1,0,1000,275,-8,2,0,0,0,29,0,3000,1907,-10,7,-1,0,0,67,1,5586,4592,1,13,0,0,0,108,2,1,1,0,0,1,1,1,0,1,851.227,340.195,1170.655,57.157,1,
LA1_1712475218,41.8,Mordekaiser,Shyvana,Jayce,MissFortune,Lux,0,3,1,1,0,Kennen,Elise,Leblanc,Kaisa,Soraka,0,0,3,1,1,-92,552,18,-1,0,0,0,0,0,-307,2125,48,-5,0,0,0,0,3,-1095,2716,74,-11,-1,0,1,-8,2,0,0,0,0,0,0,1,0,1,653.625,544.897,1010.951,203.322,1,
LA1_1712476115,29.933333333333334,Sett,Zac,Diana,MissFortune,Zilean,1,2,0,1,1,Garen,Kayn,Mel,Caitlyn,Braum,0,2,1,1,1,1804,203,-7,5,0,0,0,1,0,4061,2099,37,11,0,0,0,-2,0,6138,3810,89,12,1,0,3,-4,1,1,1,0,0,0,1,1,1,1,637.045,698.29,922.594,124.045,1,
LA1_1712479763,30.15,Sett,Karthus,Vex,Ashe,Morgana,0,1,2,1,1,Jax,Viego,Caitlyn,Aphelios,Seraphine,0,2,0,2,1,-195,112,-7,0,0,0,0,-2,0,799,112,-7,3,-1,0,0,-3,1,3160,1679,-23,8,-2,0,1,0,2,0,0,0,0,0,1,1,0,0,793.878,451.056,1097.922,243.232,0,
LA1_1712483000,37.916666666666664,Malphite,Warwick,Sylas,Caitlyn,Zyra,1,1,1,1,1,Maokai,Amumu,Malzahar,Jhin,Thresh,2,0,1,1,1,892,-43,-21,2,0,0,0,70,0,1082,-1072,-25,3,-1,0,0,156,1,-1529,-2876,-41,-1,-2,0,-1,293,0,0,0,0,0,1,1,0,0,1,792.753,331.457,996.095,128.275,0,
LA1_1712485907,28.333333333333332,Teemo,Sejuani,Yasuo,Ashe,TahmKench,2,1,0,2,0,Sett,Graves,TwistedFate,Vayne,Morgana,0,1,1,2,1,824,-452,7,1,0,0,0,-1,0,-2844,-2878,17,-6,-1,0,0,8,0,-1286,-2067,43,-9,-2,0,1,24,-4,0,0,0,0,1,1,1,0,1,839.642,347.41,918.731,150.547,1,
LA1_1712486021,32.88333333333333,Fiora,MasterYi,Azir,Ashe,Milio,0,2,1,1,1,Tryndamere,Nunu,Vex,KogMaw,Taric,1,1,1,1,1,393,84,4,0,0,0,0,2,0,-708,190,-3,-4,-1,0,0,8,0,-118,-1795,-25,-5,0,0,-1,6,-2,0,0,0,0,1,1,0,0,1,701.402,359.784,1033.993,141.263,0,
LA1_1712489460,20.05,Zaahen,Nocturne,Smolder,Veigar,Sona,0,1,2,1,1,Sion,Shaco,Malzahar,Xayah,Senna,1,1,1,2,0,-1893,-594,-29,-2,0,0,0,2,0,-2647,-907,-64,-2,-1,0,0,-1,2,-4451,-3473,-102,-7,-2,0,-1,4,-1,0,0,0,0,0,0,0,0,0,793.024,417.429,1009.492,177.146,0,
LA1_1712489618,37.483333333333334,Urgot,LeeSin,Ziggs,Nilah,Sejuani,1,3,1,0,0,Gangplank,MasterYi,Sett,Lux,Mel,0,3,2,0,0,-1271,-837,-35,-2,0,0,0,4,0,-2205,-996,-65,-4,-1,0,0,1,0,-2387,620,-43,-5,-1,0,0,5,1,0,0,0,0,0,1,1,0,1,845.54,491.142,975.804,142.227,0,
LA1_1712489718,40.083333333333336,Garen,Sejuani,Anivia,MissFortune,Renata,1,1,1,1,1,Darius,Nocturne,Fizz,Jinx,Lux,0,3,1,1,0,-1128,-564,-20,-2,0,0,0,2,0,-1504,-1107,-61,-5,-1,0,0,1,0,-3168,-895,-84,-4,-2,0,-1,0,-2,0,0,0,0,0,1,0,0,0,623.672,377.684,1182.533,111.614,0,
LA1_1712490699,32.583333333333336,Ornn,MasterYi,Veigar,Yunara,Lux,1,1,3,0,0,Gwen,Ekko,Leblanc,Zyra,Elise,0,2,2,0,1,576,-542,-5,1,0,0,0,-26,2,-253,-320,18,0,-1,0,0,-68,4,4338,1052,38,6,-1,0,1,-109,8,0,0,0,0,0,1,1,0,1,824.177,531.759,1020.102,67.841,1,
LA1_1712493174,24.9,Sett,Kayn,Katarina,MissFortune,Leona,1,2,1,1,0,Volibear,Darius,Syndra,Lucian,Braum,0,2,1,1,1,1168,599,20,2,0,0,0,-1,0,289,305,46,1,1,0,0,1,1,2461,1548,30,2,0,0,1,2,-1,0,0,0,0,0,1,1,1,1,695.733,361.898,1050.532,82.098,1,
LA1_1712496191,33.2,Illaoi,Rammus,Lissandra,Yasuo,Malphite,2,2,1,0,0,TahmKench,Briar,Katarina,Yunara,Pyke,1,1,2,0,1,-304,-185,10,0,0,0,0,10,-3,-253,-1347,28,-1,1,0,0,29,-10,-270,-313,53,-2,0,0,0,47,-18,0,0,0,0,1,0,1,1,1,842.855,366.093,951.734,141.757,1,
LA1_1712496805,28.883333333333333,Jayce,Shaco,Lux,Ezreal,Morgana,0,2,1,1,1,Quinn,Belveth,Syndra,Varus,Karma,0,1,1,2,1,-532,-770,-6,-1,0,0,0,-2,0,662,251,12,2,0,0,0,-4,2,260,-1160,20,0,-1,0,-1,-8,6,0,0,0,0,0,0,0,0,0,834.715,745.235,923.845,203.907,0,
LA1_1712497826,30.95,Yasuo,Jax,Ekko,Twitch,Lulu,0,3,0,1,1,Caitlyn,Aatrox,Morgana,Smolder,Rell,1,1,0,2,1,858,255,-20,4,0,0,0,0,0,-1599,-1921,-48,-2,-1,0,0,-2,1,-4715,-1760,-54,-6,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,825.085,340.264,924.27,79.563,1,
LA1_1712498005,18.333333333333332,Sion,Shaco,Zoe,Corki,Nami,1,1,1,1,1,Yone,Warwick,Akali,Akshan,TahmKench,1,2,1,1,0,20,503,-5,1,0,0,0,-65,0,696,1227,-10,3,0,0,0,-215,-1,3764,2769,2,7,1,0,1,-354,-3,0,0,0,0,0,0,1,1,1,791.597,649.551,928.3,162.575,1,
LA1_1712499956,39.61666666666667,Olaf,MasterYi,Irelia,Ashe,Nami,0,3,0,1,1,Renekton,Elise,Vladimir,Draven,Pyke,0,1,2,1,1,-1440,-960,-7,-3,0,0,0,2,1,768,140,-12,2,-1,0,0,5,1,-953,-1211,-39,0,-2,0,0,5,5,0,0,0,0,0,0,1,0,1,886.139,341.544,926.736,141.35,1,
LA1_1712500234,30.683333333333334,Malphite,Udyr,Ahri,Varus,Karma,1,1,1,1,1,Shen,XinZhao,Heimerdinger,Caitlyn,Thresh,1,1,1,1,1,-341,-194,-14,0,0,0,0,-18,0,169,485,-43,3,-1,0,0,-43,0,309,507,-59,5,-2,0,0,-68,0,0,0,0,0,0,0,1,0,0,949.508,412.047,927.226,186.519,0,
LA1_1712502561,27.216666666666665,Rumble,Rammus,Ekko,Caitlyn,Bard,1,2,0,1,1,Trundle,MasterYi,Sylas,Draven,Mel,0,2,2,1,0,536,-137,19,0,0,0,0,9,1,1124,1196,34,2,0,0,0,26,2,2814,1733,35,6,1,0,0,43,0,0,0,0,0,1,1,0,1,1,856.435,607.352,1003.075,65.6,1,
LA1_1712504242,39.36666666666667,Sett,MasterYi,Aurora,Kaisa,Janna,0,2,1,1,1,Trundle,Sylas,Fizz,MissFortune,Sona,0,2,1,1,1,534,469,7,1,0,0,0,-5,1,2190,1586,3,6,1,0,0,-6,1,2276,2200,6,8,2,0,-1,-4,0,1,1,0,0,0,1,0,1,0,795.116,358.249,1028.638,114.177,1,
LA1_1712504321,32.083333333333336,Gnar,Sejuani,Diana,Kaisa,Blitzcrank,2,2,0,1,0,Urgot,MasterYi,Veigar,MissFortune,Lux,0,2,2,1,0,-738,267,15,-2,0,0,0,-3,-1,-1828,-679,-6,-3,-1,0,0,-1,-1,-4277,-4111,-50,-9,-2,0,0,0,-3,0,0,0,0,0,0,1,0,0,685.116,389.336,985.113,54.969,0,
LA1_1712504857,29.783333333333335,Ornn,Naafiri,Yasuo,Vayne,Nautilus,2,2,0,1,0,Chogath,MasterYi,Galio,Sivir,Karma,2,1,0,1,1,268,-434,-13,1,0,0,0,4,0,506,416,12,0,1,0,0,4,2,1193,708,1,1,1,0,1,13,-3,0,0,0,0,0,0,1,1,1,800.57,363.197,950.238,75.781,1,
LA1_1712506207,21.116666666666667,Vayne,Khazix,Katarina,Jhin,Morgana,0,1,1,2,1,Darius,Kayn,Leblanc,Caitlyn,Velkoz,0,2,2,1,0,292,-803,-22,1,0,0,0,2,0,1013,385,-43,3,1,0,0,0,2,-1146,-1229,-46,0,0,0,0,-8,3,0,0,0,0,0,1,0,1,0,864.785,445.054,1185.239,227.89,0,
LA1_1712506687,39.8,Sett,Zaahen,Mel,Smolder,Soraka,0,1,2,1,1,Malphite,Zyra,Fizz,Samira,Karma,1,1,0,1,2,-515,-896,12,-1,0,0,0,-32,1,-346,-921,17,-1,-1,0,0,-87,0,817,-1004,27,2,-2,0,0,-135,0,0,0,0,0,0,0,0,0,1,956.882,411.546,930.433,191.309,0,
LA1_1712509533,39.166666666666664,Yorick,Mordekaiser,Veigar,Senna,Rell,1,2,1,1,0,Aatrox,Vi,Ekko,Yunara,Janna,0,3,1,0,1,771,620,11,1,0,0,0,34,0,1309,847,34,2,1,0,0,102,3,2706,969,56,3,2,0,0,175,3,0,0,0,0,1,1,1,1,1,877.747,405.357,924.29,147.035,1,
LA1_1712509598,32.06666666666667,Gwen,DrMundo,Yone,Ashe,Xerath,1,2,1,1,0,Nasus,MasterYi,Katarina,Swain,Leona,1,2,2,0,0,395,182,11,0,0,0,0,2,0,1180,523,18,1,0,0,0,6,1,3384,1803,15,4,1,0,0,10,2,0,0,0,0,1,1,1,1,1,1075.997,569.752,1028.605,108.23,0,
LA1_1712511045,26.65,Nasus,Briar,Leblanc,Samira,Rell,1,2,1,1,0,Trundle,Nunu,Sylas,Jinx,Pyke,1,1,1,1,1,-173,-161,15,-2,0,0,0,0,0,-787,467,25,-5,0,0,0,2,0,-1816,-133,49,-8,-1,0,-1,7,0,0,0,0,0,0,0,0,0,1,778.027,648.68,989.046,134.677,1,
LA1_1712511901,38.0,Garen,Lillia,AurelionSol,Yasuo,Nami,0,2,2,0,1,Kayle,Kayn,Akali,Jhin,Nautilus,1,2,1,1,0,234,-452,-22,1,0,0,0,-3,0,-2873,-1965,-33,-4,0,0,0,-16,-2,-3833,-2695,-49,-5,1,0,0,-26,-2,0,0,0,0,0,1,0,1,1,1023.64,602.848,926.521,186.218,0,
LA1_1712511906,35.8,Yone,Sylas,AurelionSol,Vayne,Lulu,0,1,2,1,1,Sett,Zed,Aurora,Smolder,Swain,0,2,2,1,0,-537,-723,-6,-1,0,0,0,1,0,290,-1066,-11,0,-1,0,0,1,3,-313,-2667,-39,-1,0,0,0,-1,2,0,0,0,0,0,0,0,0,1,852.128,413.653,997.883,158.273,1,
LA1_1712512907,31.133333333333333,Gnar,Ambessa,Katarina,MissFortune,Leona,1,2,1,1,0,Aatrox,XinZhao,Sylas,Tristana,Maokai,1,2,1,1,0,-775,-337,-10,-1,0,0,0,-2,0,-731,-958,-18,-2,-1,0,0,-4,1,-2163,-2710,-28,-5,-2,0,0,-2,-1,0,0,0,0,0,0,0,0,0,901.781,438.726,955.402,149.579,0,
LA1_1712515013,27.85,Malphite,Khazix,Leblanc,Ashe,Thresh,1,1,1,1,1,Tryndamere,Sejuani,Yone,Varus,Karma,1,2,0,1,1,256,196,0,1,0,0,0,-3,0,1961,1055,16,3,-1,0,0,-2,2,4393,4481,34,8,0,0,1,-1,0,1,0,0,0,0,1,1,0,1,822.034,370.298,1000.943,133.993,1,
LA1_1712515966,30.533333333333335,Kennen,Jax,Syndra,Tristana,Senna,0,1,2,2,0,Volibear,Vi,Naafiri,Jinx,Mel,0,3,1,1,0,-104,51,-2,-1,0,0,0,-2,0,1745,1993,29,1,-1,0,0,-3,0,5724,4876,48,5,0,0,2,1,-1,1,0,0,0,0,1,1,0,1,772.387,441.622,950.8,174.914,1,
LA1_1712516505,30.483333333333334,Sett,Khazix,Diana,Samira,Leona,1,3,0,1,0,Teemo,JarvanIV,Ekko,Yunara,Alistar,2,1,1,1,0,1377,498,-9,3,0,0,0,-1,0,1028,1319,-22,5,0,0,0,-5,0,3798,2728,-6,10,1,0,0,-15,1,0,1,0,0,0,1,1,1,0,926.602,670.583,977.748,101.514,1,
LA1_1712516521,34.233333333333334,Volibear,Shaco,Garen,Smolder,Mel,0,3,1,1,0,Shyvana,Briar,Brand,Twitch,Soraka,0,2,1,1,1,304,60,19,0,0,0,0,2,0,2375,563,29,3,-1,0,0,3,-2,3280,1,13,4,-2,0,1,4,0,1,0,0,0,0,1,1,0,1,780.876,362.433,970.606,127.537,0,
LA1_1712518074,31.566666666666666,Darius,Karthus,Akali,Jinx,Lux,0,1,3,1,0,Shen,Kindred,Malzahar,Ashe,Milio,1,0,1,2,1,1621,1161,20,3,0,0,0,-16,0,1719,2021,50,5,1,0,0,-35,2,3825,3861,86,8,2,0,0,-69,1,1,1,0,0,0,1,1,1,1,957.432,402.866,930.892,168.943,1,
LA1_1712519787,26.983333333333334,Volibear,Ekko,Lissandra,Tristana,Lulu,0,2,1,1,1,Yorick,Jax,Fizz,Caitlyn,Rell,1,3,0,1,0,1341,915,21,2,0,0,0,-35,0,3807,3165,33,10,-1,0,0,-126,0,6111,4603,63,18,0,0,1,-234,6,1,1,0,0,0,1,1,0,1,762.878,417.017,945.404,107.795,1,
LA1_1712519802,32.75,Urgot,Rengar,Galio,Kaisa,Leona,2,2,0,1,0,Darius,Khazix,AurelionSol,Ziggs,Mel,0,2,3,0,0,-853,-684,1,-2,0,0,0,1,0,-2684,-1274,-31,-4,-1,0,0,-4,1,-7051,-6209,-102,-8,0,0,-1,-6,1,0,0,0,0,0,0,0,0,0,830.668,354.987,936.092,118.765,0,
LA1_1712521050,30.4,Kayle,RekSai,Veigar,Ezreal,Morgana,0,2,1,1,1,Teemo,Shyvana,Akali,Ashe,Ahri,0,1,2,2,0,290,156,3,0,0,0,0,2,1,41,68,3,-1,-1,0,0,-7,5,-1699,-2225,-5,-5,-2,0,0,-21,9,0,0,0,0,0,1,0,0,0,959.839,457.946,993.223,145.314,0,
LA1_1712521646,33.083333333333336,DrMundo,MasterYi,Malzahar,MissFortune,Maokai,2,1,1,1,0,Darius,JarvanIV,Orianna,Jhin,Rell,2,1,1,1,0,-893,-264,0,-2,0,0,0,-1,2,-3146,-1551,-8,-11,-1,0,0,-10,2,-1252,861,6,-8,-1,0,0,-20,3,0,0,0,0,0,0,0,0,1,609.436,527.432,983.649,102.266,1,
LA1_1712521874,30.933333333333334,Malphite,Jax,Vex,Samira,Rell,2,1,1,1,0,Darius,Warwick,Ahri,MissFortune,Braum,0,2,1,1,1,-359,-317,-22,1,0,0,0,-73,0,-1425,-1457,-47,0,1,0,0,-215,0,-2641,-1240,-50,-2,0,0,0,-306,1,0,0,0,0,0,0,0,1,0,860.959,479.039,971.157,175.002,0,
LA1_1712522328,37.71666666666667,Teemo,Shen,Diana,Samira,Leona,2,1,0,2,0,Gwen,MonkeyKing,Pantheon,Caitlyn,MissFortune,0,3,0,2,0,-497,-1128,-15,0,0,0,0,24,1,1014,648,7,3,-1,0,0,43,3,1360,-946,-24,6,0,0,0,77,8,0,0,0,0,1,1,0,0,1,851.492,358.328,956.283,148.48,1,
LA1_1712524327,24.15,Nasus,Viego,Annie,MissFortune,Milio,0,2,1,1,1,Volibear,Ekko,Irelia,Ashe,Morgana,0,3,0,1,1,498,380,-1,1,0,0,0,-1,0,168,1219,1,0,-1,0,0,3,3,3387,1742,11,7,0,0,-1,10,4,0,0,0,0,0,0,0,0,1,800.923,439.738,1030.362,167.267,1,
LA1_1712525401,30.983333333333334,Teemo,Graves,Chogath,Ashe,Braum,1,0,0,3,1,Nasus,Briar,Sylas,MissFortune,Velkoz,0,2,2,1,0,-555,25,0,-2,0,0,0,-1,0,-3113,-2306,-41,-7,0,0,0,3,1,-3970,-3147,-107,-6,-1,0,0,13,-3,0,0,0,0,0,0,0,0,0,934.887,546.351,1033.335,175.294,0,
LA1_1712534521,32.1,Zoe,Zac,Swain,Xayah,Lulu,1,0,2,1,1,Yasuo,Darius,Morgana,Caitlyn,Thresh,0,2,0,1,2,-530,-589,-16,0,0,0,0,2,0,-2665,-1437,-30,-3,-1,0,0,8,1,-8027,-6352,-73,-12,-2,0,-2,9,0,0,0,0,0,1,0,0,0,0,679.077,447.912,1010.522,144.062,0,
LA1_1712534982,35.96666666666667,Fiora,Kayn,Veigar,Jinx,Soraka,0,2,1,1,1,Malphite,Shaco,Zed,Jhin,Lux,1,2,1,1,0,-482,-227,-2,-1,0,0,0,4,-1,-1091,-986,-23,-3,1,0,0,-2,-2,-665,206,-26,-4,1,0,1,-4,-5,0,0,0,0,0,1,1,1,0,797.532,517.67,1195.108,194.445,1,
LA1_1712535367,33.65,Darius,MasterYi,Sylas,MissFortune,Pyke,0,2,1,1,1,Akali,Viego,Yone,Caitlyn,Velkoz,0,2,2,1,0,117,410,3,0,0,0,0,0,0,-1834,-651,-18,-3,0,0,0,3,0,-4682,-2749,-59,-8,-1,0,-2,-1,-7,0,0,0,0,0,1,0,0,1,800.044,662.353,920.482,126.27,0,
LA1_1712535883,23.416666666666668,Urgot,Aatrox,Ryze,Vayne,Blitzcrank,1,2,1,1,0,Malphite,Kayn,Vladimir,Ashe,Pyke,1,1,1,1,1,2215,1115,45,3,0,0,0,0,0,4120,1218,82,6,1,0,0,5,-1,6205,1962,119,11,2,0,1,2,1,1,1,0,0,0,1,1,1,1,731.511,439.474,935.971,126.906,1,
LA1_1712539355,40.71666666666667,Darius,Morgana,Syndra,Lucian,Nami,0,1,1,1,2,Nasus,Jax,Katarina,Tristana,Milio,0,2,1,1,1,278,-160,12,0,0,0,0,-4,0,1514,912,30,3,0,0,0,-8,-1,2095,3137,56,3,0,0,0,-8,-6,1,0,0,0,0,1,1,0,0,867.207,1046.804,,56.862,1,
LA1_1712541217,34.68333333333333,Zaahen,LeeSin,Yasuo,Velkoz,Mel,0,2,3,0,0,Riven,Sylas,Malzahar,Vayne,Alistar,1,1,2,1,0,940,264,3,1,0,0,0,0,0,2514,2090,34,5,1,0,0,-2,1,4477,4686,86,7,2,0,2,-5,2,1,1,0,0,0,1,1,1,1,594.952,387.559,952.588,54.39,0,
LA1_1712541479,29.6,Darius,Briar,Hwei,Ashe,Zyra,0,2,1,1,1,Garen,Viego,Ryze,Samira,Sylas,0,2,2,1,0,1021,1147,11,2,0,0,0,27,0,2697,1122,9,5,1,0,0,66,2,8042,5630,25,16,2,0,1,122,4,1,1,0,0,1,1,1,1,1,766.869,471.108,997.942,104.597,1,
LA1_1712544070,37.36666666666667,Ornn,Kayn,Annie,Jhin,Morgana,1,1,1,1,1,Gnar,Warwick,Ryze,Ezreal,Lux,0,2,2,1,0,261,422,12,0,0,0,0,-150,0,-334,37,19,-2,0,0,0,-274,-3,-2368,-636,13,-6,1,0,0,-388,-4,0,0,0,0,0,1,0,1,0,932.125,549.534,1185.048,78.174,0,
LA1_1712544872,30.85,Gwen,Vi,Akali,Caitlyn,Xerath,0,2,2,1,0,Volibear,Briar,TwistedFate,Varus,Lux,0,2,2,1,0,607,489,-5,2,0,0,0,5,0,3669,2252,2,10,-1,0,0,4,1,6213,5431,68,14,-2,0,1,12,6,1,1,0,0,0,1,1,0,1,834.217,356.307,949.053,143.196,1,
LA1_1712547582,21.566666666666666,KSante,Rengar,Cassiopeia,Jinx,Nocturne,1,2,1,1,0,Gnar,Graves,Rumble,Jhin,Leona,1,2,0,2,0,162,-560,16,-1,0,0,0,2,0,965,867,22,4,0,0,0,-4,1,-4283,-3919,2,-4,-1,0,0,-13,-3,0,1,0,0,0,1,0,0,0,859.05,566.763,970.929,155.394,0,
LA1_1712551607,29.05,TahmKench,Viego,Veigar,Jinx,Xerath,1,1,2,1,0,Sett,Kayn,Yasuo,Jhin,Pyke,0,3,0,1,1,-1517,-447,-10,-3,0,0,0,1,0,-1665,-213,13,-7,0,0,0,-11,1,36,2661,37,-6,-1,0,1,-31,-1,0,0,0,0,0,0,1,0,1,771.297,653.587,980.683,92.74,1,
LA1_1712555026,32.1,Mordekaiser,Shyvana,Vladimir,Caitlyn,FiddleSticks,0,2,2,1,0,Gnar,Shen,Fizz,Jhin,Lux,1,2,1,1,0,-492,452,6,-1,0,0,0,-19,0,-372,1009,10,-2,1,0,0,-58,1,233,2021,25,-2,2,0,0,-96,-1,0,0,0,0,0,0,1,1,1,1105.64,384.949,968.919,109.725,1,
LA1_1712556042,29.433333333333334,Chogath,LeeSin,Malzahar,Jhin,Karma,1,1,1,1,1,Mordekaiser,Warwick,Lux,Tristana,Morgana,0,2,1,1,1,93,98,1,0,0,0,0,-119,0,-474,-711,-9,-1,1,0,0,-162,-2,-4271,-5148,-36,-8,0,0,0,-202,-3,0,0,0,0,0,1,0,1,0,849.76,416.665,1009.043,166.082,0,
LA1_1712556689,43.55,Mordekaiser,Lillia,Yasuo,Jinx,Thresh,0,2,1,1,1,Garen,Graves,Syndra,Sion,Swain,1,1,2,1,0,712,103,-15,3,0,0,0,2,0,-267,166,-36,3,1,0,0,5,-1,-1533,-560,-20,3,0,0,0,7,-4,0,0,0,0,0,1,0,1,1,847.053,409.821,1023.132,120.161,1,
LA1_1712559955,32.85,MasterYi,Amumu,Xerath,Caitlyn,Lux,1,1,2,1,0,Jax,JarvanIV,Sylas,Ashe,Brand,1,1,2,1,0,-260,-230,-2,-1,0,0,0,-3,0,-1034,-17,-11,-3,1,0,0,-4,2,-181,575,7,-2,0,0,0,-10,5,0,0,0,0,0,0,0,1,0,955.783,328.37,988.692,140.111,1,
LA1_1712562105,25.016666666666666,DrMundo,Viego,Anivia,Ashe,Alistar,2,1,1,1,0,Malphite,Gwen,Azir,Twitch,Poppy,2,1,1,1,0,2232,324,5,5,0,0,0,0,0,5945,2887,43,14,1,0,0,-1,1,7640,3716,76,17,2,0,1,0,3,1,1,0,0,0,1,1,1,1,812.225,380.902,935.211,53.527,1,
LA1_1712563826,33.61666666666667,Ornn,Warwick,Evelynn,Varus,Milio,1,1,1,1,1,DrMundo,Belveth,Ryze,Smolder,Velkoz,1,1,2,1,0,-128,-387,-5,0,0,0,0,78,0,-1924,-2245,-40,-2,1,0,0,217,-2,480,-787,-42,2,2,0,0,278,-4,0,0,0,0,1,1,1,1,1,1004.902,426.603,1009.784,385.401,1,
LA1_1712564653,27.0,Olaf,Shaco,Fizz,Aphelios,Zyra,0,3,0,1,1,Ambessa,Briar,Ekko,Vayne,Camille,0,4,0,1,0,2316,1513,25,5,0,0,0,26,0,6228,5340,74,15,-1,0,0,72,2,9030,6956,124,22,-1,0,3,123,1,1,1,0,0,1,0,1,0,0,651.935,513.058,1185.057,86.828,1,
LA1_1712567112,29.35,Tryndamere,MonkeyKing,Ekko,Caitlyn,Maokai,1,3,0,1,0,Nasus,Briar,Malzahar,Smolder,Nautilus,1,2,1,1,0,858,507,-2,2,0,0,0,0,0,494,1661,12,1,1,0,0,-1,0,2437,3241,78,2,2,0,1,3,0,0,0,0,0,0,1,1,1,1,732.318,413.073,951.603,87.984,1,
LA1_1712570500,30.533333333333335,Vayne,Vi,Sylas,Draven,Sona,0,1,1,2,1,Renekton,Graves,Talon,Kaisa,Pyke,0,2,0,2,1,-730,-44,3,-2,0,0,0,0,0,666,577,3,0,0,0,0,5,-5,66,559,-18,1,1,0,0,9,-5,0,0,0,0,0,0,0,1,1,1013.321,554.603,1110.29,98.66,1,
LA1_1712578018,34.8,Gnar,Shaco,Syndra,Ashe,Leona,1,2,1,1,0,Garen,LeeSin,Malzahar,Vayne,Thresh,0,2,1,1,1,1429,696,6,3,0,0,0,-1,0,2115,763,1,5,1,0,0,-3,1,-159,-979,2,2,1,0,0,-4,1,1,1,0,0,0,1,0,1,0,984.425,500.128,948.17,120.985,1,
LA1_1712584259,42.266666666666666,Mordekaiser,Twitch,Malzahar,Draven,Velkoz,0,1,2,2,0,Sett,JarvanIV,Veigar,Yunara,Brand,1,1,3,0,0,-800,-1179,-10,-2,0,0,0,4,0,-814,-2103,-31,-2,-1,0,0,0,-2,-79,-1635,-31,-2,-1,0,0,4,-3,0,0,0,0,0,0,0,0,0,996.143,439.807,1034.574,98.336,1,
LA1_1712584528,26.25,Kennen,Khazix,Leblanc,Caitlyn,Braum,0,1,2,1,1,Sett,Viego,Naafiri,Samira,Taric,0,3,0,1,1,-313,424,3,0,0,0,0,0,0,155,529,15,0,-1,0,0,8,-3,3263,2760,63,3,0,0,1,9,-2,0,0,0,0,1,0,1,0,1,825.707,500.035,924.569,130.941,1,
LA1_1712586407,37.266666666666666,Sion,Lillia,Sylas,Xayah,Zyra,1,0,2,1,1,Kayle,MasterYi,Yasuo,Caitlyn,Rell,1,3,0,1,0,665,503,10,1,0,0,0,23,0,878,-155,-2,2,-1,0,0,57,0,334,-1565,-15,0,-2,0,0,94,0,0,0,0,0,1,1,0,0,0,1021.063,356.167,919.363,200.991,0,
LA1_1712588502,31.866666666666667,Pantheon,Kayn,Mel,Varus,Shaco,0,3,1,1,0,Irelia,Amumu,Anivia,Smolder,TahmKench,2,1,1,1,0,-622,-590,0,-2,0,0,0,3,-2,-1022,-2170,-11,-3,0,0,0,4,-3,-321,-2206,-22,-2,1,0,0,6,-3,0,0,0,0,0,0,0,1,0,907.751,685.29,967.438,81.187,1,
LA1_1712590780,37.916666666666664,Malphite,Nunu,Zed,Caitlyn,Morgana,2,1,0,1,1,Viego,Sylas,Fizz,Jhin,Milio,0,2,1,1,1,596,394,23,0,0,0,0,0,0,-518,-1451,9,-2,1,0,0,-4,1,283,936,56,-2,2,0,0,-17,3,0,0,0,0,0,1,1,1,0,906.907,346.968,1008.016,117.789,1,
LA1_1712593445,39.18333333333333,Pantheon,Vi,Zed,MissFortune,Nami,0,3,0,1,1,Renekton,Rengar,Ahri,Senna,Poppy,1,2,1,1,0,382,324,-12,1,0,0,0,-1,0,886,1602,-7,3,1,0,0,3,1,88,854,13,1,1,0,0,-1,0,0,0,0,0,0,1,1,1,1,883.999,389.813,1042.992,202.829,1,
LA1_1712594003,39.666666666666664,Pantheon,Shyvana,Malphite,Twitch,Evelynn,1,2,1,1,0,Shen,Fizz,Lissandra,Smolder,Xerath,1,1,2,1,0,-1033,-1030,0,-3,0,0,0,-16,-1,-352,-544,23,-2,-1,0,0,-37,0,-376,-2167,-7,-1,0,0,0,-56,-3,0,0,0,0,0,1,0,0,1,952.039,374.876,932.285,140.971,1,
